tweet_id,screen_name,twitter_id,created_at,text,place,in_reply_to_status_id,quoted_status_id,favorite_count,retweet_count,followers_count,friends_count,retweet_id,lang,retweeted,topic
1520754661308833794,MovFemLM,1408256311037411335,2022-05-01 13:19:00,"RT @EcoInventos: Nueva formula para producir cemento más resistente usando mascarillas reutilizadas.

https://t.co/vu0yhANvox https://t.co/…",,,,0,31,26,44,1520410655999860736,es,1,formula 1
1520754557436973057,dx26d2,751718531402698752,2022-05-01 13:18:35,"RT @ariagarciax: Fútbol? La Liga? Que es eso? 

A mi solo me importa el Campeonato Mundial de Fórmula 1 de la FIA, más conocido como Fórmul…",,,,0,104,331,440,1520437304128684032,es,1,formula 1
1520753689413271554,riveramedina204,959570675185963009,2022-05-01 13:15:08,"RT @WilMochileando: Gente, el Centro de Manatíes necesita donaciones de fórmula para alimentar a Nanichi, la bebé manatí rescatada la pasad…",,,,0,117,25,149,1519793400039546880,es,1,formula 1
1520753642147512321,daroHC,192290181,2022-05-01 13:14:57,"RT @daroHC: ""Si en carrera lo tienes todo bajo control, es que no vas al límite”. - Airton Senna, triple campeón mundial de F1. Falleció a…",,,,0,9,3809,1661,1520607331398025216,es,1,formula 1
1520753287724732421,Brown80862704,898420023307280384,2022-05-01 13:13:32,"RT @alitomorenoc: Morena miente todos los días. Dijeron que mejorarían el sistema de salud y lo destrozaron; hoy la gasolina es más cara, l…",,,,0,521,172,227,1520042917007704064,es,1,formula 1
1520752597828874241,daguito7,156297516,2022-05-01 13:10:48,"RT @adrianencuestas: Datos charlados con @janupi en @Radio_Formula sobre lo que muestran las encuestas sobre intención de voto en Aguas.,Dg…",,,,0,10,139,208,1520389170912407552,es,1,formula 1
1520751789343232000,ArletysCastillo,1088214129855418369,2022-05-01 13:07:35,"RT @CubacooperaBel: #Martí “Y pongamos alrededor de la estrella, en la bandera nueva, esta fórmula del amor triunfante: ""Con todos y para e…",,,,0,16,19,19,1519511278603182080,es,1,formula 1
1520750954802565120,andrescipagauta,355594023,2022-05-01 13:04:16,"RT @Francodari325: Ayrton Senna pasaría a la inmortalidad de la Fórmula 1. 
Dejando este palmarés por detrás:
🏆Campeonatos: 3 (1988-1990-19…",,,,0,4,230,711,1520624169167339520,es,1,formula 1
1520750800812789762,wladyferc,1197743274691301376,2022-05-01 13:03:39,RT @DuckCalisto: @AMT_Quito @wladyferc Cuando hp va hacer el día que controlen a los buseteros se creen pilotos de fórmula 1 se pasan los r…,,,,0,1,108,514,1520518161572970496,es,1,formula 1
1520750616519352322,ArchieLlorente,4351377436,2022-05-01 13:02:55,RT @LeydiVCarvajal: En #Bugalagrande #Valle alrededor de 25 m/pios construyendo a nuestro movimiento Político @ColombiaHumana_ 🇨🇴 Seremos e…,,,,0,120,148,635,1507897305260859392,es,1,formula 1
1520750167024189440,CarlosPismar28,1240315015,2022-05-01 13:01:08,"RT @radio_santarosa: 🔴 #LoUltimo || Ante el retiro del proyecto de Perú Libre, la parlamentaria @suselparedes presenta una iniciativa con l…",,,,0,56,60,208,1520233059332681728,es,1,formula 1
1520750068910936064,valsevelia,89749254,2022-05-01 13:00:45,RT @PabloMtzDelCam1: @alitomorenoc @Radio_Formula #TRAIDOR_A_LA_PATRIA 👇🏼 están contra el pueblo. https://t.co/1X04hzcGMZ,,,,0,9,1518,2399,1520208770164482048,es,1,formula 1
1520749198387388416,juliomario04,60229455,2022-05-01 12:57:17,"RT @ExtraNoticiasCo: #PulsoPolítico. @sergio_fajardo y su fórmula vicepresidencial Luis Gilberto Murillo, llenaron el paraninfo del Colegio…",,,,0,44,189,125,1520575698871668736,es,1,formula 1
1520748927925977088,clau_traverso,269584454,2022-05-01 12:56:13,"RT @BastaRelato: ¿Bancarían esta fórmula? Macri-Bullrich.
Si: RT, No: Mg https://t.co/Zb7RaibWYr",,,,0,28,196,266,1520561092245614592,es,1,formula 1
1520748697566470144,zacamartinez69,1010354611,2022-05-01 12:55:18,"RT @AlertaF1: Charles Leclerc siguiendo el E-Prix de Fórmula E en Mónaco, casual... desde el balcón de su departamento. https://t.co/EZKX6B…",,,,0,59,170,161,1520404433728798720,es,1,formula 1
1520747839164497921,maramaruka,322161017,2022-05-01 12:51:53,"RT @literlandweb1: ""El gran error es adaptarse. El matrimonio destruye el amor, la posesión mata el deseo, el conocimiento aniquila el plac…",,,,0,916,29,444,1516752976295124992,es,1,formula 1
1520747313332948993,zacamartinez69,1010354611,2022-05-01 12:49:48,"RT @Diego10665782: @SC_ESPN Como pasa el tiempo, yo no me perdía ninguna de la fórmula 1 cuando corria este crack",,,,0,1,170,161,1520746966984105984,es,1,formula 1
1520746662737633280,F1_news_bot,1468620673115373569,2022-05-01 12:47:13,"RT @WinfieldF1: Roland Ratzenberger

4 de julio de 1960 - 30 de abril de 1994

Falleció en accidente de Fórmula 1 en el circuito de Imola a…",,,,0,32,343,2,1520294339322253312,es,1,formula 1
1520746423372845057,PupisDur,140026048,2022-05-01 12:46:16,"RT @janupi: Mi compañera @sarapablo1 desde Villahermosa, Tabasco, con la agenda del presidente @lopezobrador_ de este domingo #AbriendoLaCo…",,,,0,2,256,423,1520743989825134592,es,1,formula 1
1520746107021803521,BillyXLman,1009664172,2022-05-01 12:45:00,"RT @Rafa_y_Caro89: Hasta culito le dí a este chico jejeje

Pero se lo supo ganar. 

🤑🤑🤑🤑🤑🤑🤑🤑🤑🤑🤑🤑

De ahora en adelante, esa será la única f…",,,,0,15,396,2140,1518266247938514944,es,1,formula 1
1520745789701574656,JosHugoCaal1,1510648812875960328,2022-05-01 12:43:45,RT @Clemendan1: Nuestra fórmula bien kirnerista el próximo gobierno nacional debe ser 100% kirnerismo.✌️✌️✌️ https://t.co/e74EGbch5Y,,,,0,3,75,215,1520697078296440832,es,1,formula 1
1520745545404407813,GuidoCuelli,301155730,2022-05-01 12:42:46,RT @FedeCannarozzo: Donde esta mi Fórmula 1 https://t.co/tQMt2ekiXJ,,,,0,1,275,276,1520744553296269312,es,1,formula 1
1520745153530576899,soycyndavalos,3318032172,2022-05-01 12:41:13,"RT @PupisDur: Por @Radio_Formula ::: Continúa en este domingo 1° de mes, el  Noticiero de Jaime Nuñez Piña @janupi y colaboradores, como @s…",,,,0,1,1860,1106,1520744752391499776,es,1,formula 1
1520744215948500992,VictorA96809951,1074817759303909378,2022-05-01 12:37:29,"RT @MARCELOFAVAOK: ALERTA:

LA CÁMARA FEDERAL DE TUCUMÁN CONFIRMA LO DICHO EN PRIMERA INSTANCIA:

LA FÓRMULA DE MOVILIDAD DE MACRI (ley 27.…",,,,0,86,3182,3717,1520162910483488768,es,1,formula 1
1520743452643889152,AlejandroVD2,3289340154,2022-05-01 12:34:27,RT @ruizhealy: Te invito esta noche a las 8 (Centro) para que celebres en mi Estudio en @Radio_Formula los 100 Años del Muralismo Mexicano…,,,,0,4,62,248,1520422634659454976,es,1,formula 1
1520742416042582016,DavidEscuderoG3,1377702106111545345,2022-05-01 12:30:20,"RT @tonicuque: ¿No hay F1 este fin de semana?
Pues me vengo a Mónaco con la Fórmula E. https://t.co/C8NDNkbwBv",,,,0,99,24,146,1519770541590294528,es,1,formula 1
1520742093496406020,omalaled,122754605,2022-05-01 12:29:03,RT @aubeva: El físico y matemático Johann Jakob Balmer nació #TalDiaComoHoy 1 de mayo en 1825. Fórmula de Balmer https://t.co/EVsxTXUJwH ht…,,,,0,1,1673,1726,1520664566438498304,es,1,formula 1
1520741956707565568,satprodigi,827973432725864448,2022-05-01 12:28:31,"RT @ECoronel_F1: 14:15 - Imola, Italia.

En este preciso instante, pero hace 28 años, ocurría el fatal accidente que marcó un antes y un de…",,,,0,1,125,455,1520738555982610432,es,1,formula 1
1520741609075261442,opinandonadamas,626730645,2022-05-01 12:27:08,"RT @AtopeF1: Hace 28 años con 161 Grandes Premios, 41 victorias, 65 poles, 80 podios, 19 vueltas rápidas y 3 títulos mundiales, Ayrton Senn…",,,,0,12,251,1352,1520706609093165056,es,1,formula 1
1520741282750083072,cyra68,3378710459,2022-05-01 12:25:50,RT @JTorregrosa962: @Rita_Maestre Espero que llegue pronto a la presidencia de España. Llevo trabajando desde los 14 años voy a cumplir 60…,,,,0,10,1849,1624,1520733916927348736,es,1,formula 1
1520739738528923648,ElianaIsabelPu2,1477799152264298497,2022-05-01 12:19:42,"RT @anatolykarpovv: El 30 de Abril de 1.984 fué asesinado Rodrigo Lara Bonilla por sicarios del cartel de Medellín, hoy 38 años después, un…",,,,0,67,38,81,1520368684455407616,es,1,formula 1
1520739048050073601,juanviperezaras,1187155471,2022-05-01 12:16:57,"RT @A3Noticias: 📅 Tal día como hoy, el 1 de mayo de 1994, muere Ayrton Senna, piloto de Fórmula 1 brasileño 

🏎 Considerado uno de los mejo…",,,,0,18,3954,2174,1520676904654848000,es,1,formula 1
1520738794173079552,Iletraleja_,1036314358220050432,2022-05-01 12:15:57,"RT @FdoOrjuela: Caray, esta es la fórmula y el conocimiento para ser Presidente de Colombia 🇨🇴?? https://t.co/y2dUvWohhS",,,,0,6,269,262,1520732118745333760,es,1,formula 1
1520738492501970944,delunadiego,151623952,2022-05-01 12:14:45,RT @MrElDiablo8: ¡Amigos en unas horas los espero en el noticiero de @enriquemunozFM por @Radio_Formula 104.1 FM y 1500 AM a las 7am nos es…,,,,0,8,543,5001,1520654663204409344,es,1,formula 1
1520738340537991169,yeny64234809,1030422614139981825,2022-05-01 12:14:08,"RT @AlejandroColun: Un dia como Hoy 1 de mayo de 1994 nos dejaba esta gran leyenda de la Formula 1, en un accidente Fatal, en un findeseman…",,,,0,1,8,135,1520738237349728256,es,1,formula 1
1520738297437470721,revistagrama,152444522,2022-05-01 12:13:58,RT @revistagrama: #SEPALO ¦ El líder Presidente de la @CCVALLEDUPAR @jolurma57 Felicita al NUEVO REY DE REYES 2022 - 2023 'ALMES GUILLERMO…,,,,0,2,7925,6297,1520738262075203584,es,1,formula 1
1520737501341794304,chanwui94,232696602,2022-05-01 12:10:48,"RT @WinfieldF1: Ayrton ""Magic"" Senna

21 de marzo de 1960 - 1 de mayo de 1994

Falleció en accidente de Fórmula 1 en el circuito de Imola a…",,,,0,7,153,530,1520670302988128256,es,1,formula 1
1520736858459697157,nicoop_,2771673246,2022-05-01 12:08:15,RT @GalileiAstro: Mi vida no tiene sentido si no hay Fórmula 1,,,,0,3,23,93,1520389116776435712,es,1,formula 1
1520736439700500481,Albertdw98,1628460614,2022-05-01 12:06:35,"RT @cardriverthef1: #F1 Verstappen y Leclerc son los favoritos a llevarse el Mundial de 2022, aunque Helmut Marko menciona un candidato más…",,,,0,1,1128,1339,1520727384416301056,es,1,formula 1
1520735908911325186,JorgeASanchez19,766396443594719232,2022-05-01 12:04:29,"RT @vicentefazioOK: El 1° de mayo de 1994 falleció el automovilista brasileño Ayrton Senna, en plena carrera en el circuito de Ímola, en It…",,,,0,1,1818,1956,1520704076622843904,es,1,formula 1
1520734249728589824,quierocambioya,65282971,2022-05-01 11:57:53,"RT @CarlosPagniLN: Michael Schumacher acumuló 49 millones de dólares, ganó 7 campeonatos de Fórmula 1. Rudy Ulloa acumuló 58 millones de dó…",,,,0,7598,440,843,1509870000642969600,es,1,formula 1
1520733795942486016,BlascoHumberto,1387880354355240961,2022-05-01 11:56:05,"RT @LaHoraDeGanar: “Recorro el Paraguay todos los días, conozco las necesidades de la gente y tengo la formula y un plan de gobierno para c…",,,,0,16,258,244,1520398437539192832,es,1,formula 1
1520731687969116160,VECZOglobal,720770742,2022-05-01 11:47:42,"RT @Santi913AR: @F1Tornello @F1 @Bertie23574627 Coincido salvo que los actuales no eligieron nacer en esta época, corren en la Formula 1 qu…",,,,0,5,521,56,1520622649176694784,es,1,formula 1
1520731385190752256,JazminDoradoo,891479067056361473,2022-05-01 11:46:30,RT @mariadelos1981: La Cámara Federal de Tucumán confirma lo dicho por primera instancia:la fórmula de movilidad de Macri(ley 27.426)es más…,,,,0,1177,5071,5554,1519700046660448256,es,1,formula 1
1520731192470953985,Alessandro_H1,559572182,2022-05-01 11:45:44,RT @mundodeportivo: 📸 Repasa en esta galería los 13 coches que pilotó Ayrton Senna en sus 11 campañas en la Fórmula 1 (desde 1981 a 1994)…,,,,0,3,1326,1355,1520701743121809408,es,1,formula 1
1520729845541519360,PacoGrandeTVE,314649155,2022-05-01 11:40:23,"RT @PabloBeltran79: 28 años del fallecimiento del piloto de F1 Ayrton Senna 🇧🇷
Una fecha que, por cuestiones familiares de servidor, es esp…",,,,0,1,20187,1305,1520724582709276672,es,1,formula 1
1520729514778583040,IsaSe7,848343618507206656,2022-05-01 11:39:04,"RT @Marcelo_MM2023: .
[ AHORA ]

LA CÁMARA FEDERAL DE TUCUMÁN CONFIRMA LO DICHO EN PRIMERA INSTANCIA:

LA FÓRMULA DE MOVILIDAD DE MACRI (le…",,,,0,364,690,886,1519750919214227456,es,1,formula 1
1520729230182604800,javirecap97,1428244856,2022-05-01 11:37:56,"RT @Hales_F1: ""Cuando Senna ganó títulos, tenía el coche más rápido.

Cuando yo gané el campeonato, tenía el coche más rápido.

Michael ten…",,,,0,35,132,156,1520077379447701504,es,1,formula 1
1520728520758120449,diego4_46,504717024,2022-05-01 11:35:07,RT @AngelMarco: Pocas horas para el estreno de Fórmula 1 del año... Y del siglo. 82 minutos de pasión dedicados  Ayrton Senna. Se titula MÁ…,,,,0,3,229,797,1520727733374001152,es,1,formula 1
1520728310199857152,nenoriega5,2773313818,2022-05-01 11:34:17,"RT @bettycriticonaa: Gran noticia !!
El médico Rodrigo Lara Sanchez, ex Alcalde de Neiva es la fórmula vicepresidencial de Federico Gutiérr…",,,,0,197,3205,35,1507823787634356224,es,1,formula 1
1520728030821421058,EdwinCu24453623,1345860143234342915,2022-05-01 11:33:10,"RT @PoliciaMTunja: La educación es la formula contra la violencia, por tal motivo mejoramos los entornos educativos de la ciudad de #Tunja.…",,,,0,2,8,76,1520607073481879552,es,1,formula 1
1520727455069204481,Narisal0pez,1204908552462258177,2022-05-01 11:30:53,"RT @VictorV22978075: PUEBLO POBRE X POLITICOS RICOS= PERONISMO. 
SIEMPRE LAPLICAN LA MISMA FORMULA. https://t.co/ub5HKmVwzn",,,,0,16,337,379,1520570141649653760,es,1,formula 1
1520726966386708480,Rmejial09,954368532,2022-05-01 11:28:57,"RT @Shelby_427inch: @levmauc Penny Dreadfull. 3 temp. 2014-2016. Esa mezcla triller-terror, en el el Londres victoriano, tomando personajes…",,,,0,5,464,3041,1520533031425122304,es,1,formula 1
1520726687302004740,MpnMujeres,1011387333483036672,2022-05-01 11:27:50,"RT @AlamoGabrielM: 💪Imponente acompañamiento al sector 🔵 del #MPN.
@OmarGutierrezOk @marcoskoopm @jorge_sapag son la fórmula para profundiz…",,,,0,2,1443,1798,1520490276812476416,es,1,formula 1
1520726050120028160,Geneve3016,799017758847602688,2022-05-01 11:25:18,"RT @G_Gutenberg: Reeditamos ""Una teoría de la democracia compleja"", de @daniInnerarity, que ya va por su cuarta edición.
En él se formula u…",,,,0,5,366,4996,1520349743301464064,es,1,formula 1
1520725175272157184,Ludesiscoh,117874478,2022-05-01 11:21:50,"RT @Monaco_Info_: 🏎 Fórmula E
El belga residente en Mónaco, Stoffel Vandoorne ganó el E-Prix de Mónaco 2022 tras una carrera intensa y emoc…",,,,0,2,471,235,1520453329050030080,es,1,formula 1
1520722908439531520,BOGOTASINMIEDO,298296446,2022-05-01 11:12:49,RT @AliciaEugeniaSN: Siempre he votado a conciencia y con independencia por quienes representan la mejor opción para Colombia. En las próxi…,,,,0,182,5126,4905,1499761594124935168,es,1,formula 1
1520719327967784961,albertomll,1299432498,2022-05-01 10:58:36,RT @MiriamLeiros: Os recomiendo el artículo de @el_pais “Francia busca la fórmula para frenar el malestar que alimenta a Le Pen” sobre cómo…,,,,0,2,1629,1613,1520718985205059584,es,1,formula 1
1520718928842043393,motorespuntoes,860488614479876096,2022-05-01 10:57:00,"RT @GrahamMav57: El BRM P83 con motor V16. Si bien no trascendió, el 18 junio 1967 logró su mejor resultado consiguiendo un segundo puesto…",,,,0,2,1837,1350,1281327362903363584,es,1,formula 1
1520718580471451649,jorgeenquintero,1003799633519407110,2022-05-01 10:55:37,RT @diegoalejocm: @Paoamargo La fórmula es: Días del paseo + 1,,,,0,5,224,214,1520575500342677504,es,1,formula 1
1520713668337487872,junelavin6,1326912081724116993,2022-05-01 10:36:06,"RT @CMaravilla8: Opinión | @Forjanes_AS, periodista del @diarioas, escribe estas líneas sobre Carlo Ancelotti, el Real Madrid y la gestión…",,,,0,2,22019,533,1520713340196200448,es,1,formula 1
1520712414978666497,GettysburgiBook,2977855390,2022-05-01 10:31:07,"RT @jatirado: #BÉLGICA #ESTADOSUNIDOS Ucrania, leche de fórmula, hepatitis en niños… Las noticias del https://t.co/pzbUYtBrfC https://t.co/…",,,,0,6,230,1339,1520710919113740288,es,1,formula 1
1520711852942106625,NoRedsPlease,1444395019830497280,2022-05-01 10:28:53,"RT @MatiRostagno: Hace 28 años, la Fórmula 1 vivía uno de los días más negros, perdíamos a una leyenda que seguro sigue acelerando en el ci…",,,,0,17,1429,1778,1520609579893096448,es,1,formula 1
1520711380537679872,josepsalvat,106804630,2022-05-01 10:27:01,"RT @PericheProf: Las Babylight son ideales para dar luminosidad al cabello.
¿Quieres un cabello iluminado?
Fórmula: Mechas matizadas con 9.…",,,,0,1,2103,1673,1520705848166731776,es,1,formula 1
1520711220168384512,NoRedsPlease,1444395019830497280,2022-05-01 10:26:22,"RT @ignaciomuruve: Porque con él muchos aprendieron lo que era el talento natural.

Porque es el mejor de toda la historia de la Fórmula Un…",,,,0,1,1429,1778,1520682737795059712,es,1,formula 1
1520710319483539456,xayaserpent,950080863403900929,2022-05-01 10:22:48,RT @F4Spain: Ya estamos en Twitch con @VictorMPress y @JaviviQuilon para vivir la 2ª larga del fin de semana y aquí está su porra 🤩 https:/…,,,,0,2,4506,3602,1520702520267522048,es,1,formula 1
1520704972811292672,Santiag54507462,1096793414413242373,2022-05-01 10:01:33,"RT @SiPodemosParcan: 🌍¿Cómo mitigar el cambio climático? Una fórmula es aunar los avances científicos con los saberes locales
🌍@manolomarre…",,,,0,6,201,461,1520462997696790528,es,1,formula 1
1520704135359873029,ArcePez,1087012597,2022-05-01 09:58:13,"RT @polo2589: La fórmula perfecta para sacar el país adelante,con el apoyo de todos lo vamos a lograr! #AlaFijaconFico https://t.co/vztXtcK…",,,,0,5,1704,1603,1520568218397593600,es,1,formula 1
1520703805670756353,Edufernaandez_,987793519640285184,2022-05-01 09:56:55,RT @gayapresident: Qué vacío queda un domingo sin Formula 1.,,,,0,3,173,750,1520674448784953344,es,1,formula 1
1520703738922639360,MasqueDeportes,1339970665,2022-05-01 09:56:39,"RT @Antena3Deportes: 📅 Tal día como hoy, el 1 de mayo de 1994, muere Ayrton Senna, piloto de Fórmula 1 brasileño 

🏎 Considerado uno de los…",,,,0,1,5429,182,1520681937702162432,es,1,formula 1
1520703016487329792,OfficialMPteam,1075731336,2022-05-01 09:53:47,"RT @F4Spain: Sensaciones de Tasanapol Inthrapuvasak tras darle a @OfficialMPteam la primera Pole de este curso 👊🏻👊🏻

Little debrief with @A…",,,,0,1,17967,263,1520697772533497856,es,1,formula 1
1520701452687130625,MRTejeOesteMon,843225916994080768,2022-05-01 09:47:34,RT @Betijoque_MRT: La fórmula perfecta gobierno nacional gobierno regional y gobierno municipal de la ejemplo de lucha⚫🔴🏔🚜 https://t.co/qbE…,,,,0,9,57,53,1519074557352685568,es,1,formula 1
1520698222133534722,Albertdw98,1628460614,2022-05-01 09:34:44,RT @cardriverthef1: #F1 Mercedes podría tomar la decisión más radical: prescindir del W13 e iniciar un proyecto nuevo en el supuesto caso d…,,,,0,2,1128,1339,1520690952012275712,es,1,formula 1
1520697427367505921,elblacknite,1376711880065089538,2022-05-01 09:31:34,"RT @LecIercneta: Lo único que me importa en esta vida es el volante G29, Charles Leclerc y la Fórmula 1",,,,0,3,5,47,1520527255629299712,es,1,formula 1
1520696820741115904,Carracelass91,1384805316014092288,2022-05-01 09:29:09,"RT @motorpuntoes: #F1 | Luca de Meo actualiza EL PLAN: el motor nuevo, los plazos, la relación Alonso-Ocon... y las garantías de su concept…",,,,0,2,17,48,1520689495494078464,es,1,formula 1
1520687057886191617,bluxboludo,1359947028407738369,2022-05-01 08:50:22,RT @JoseAntonioMK22: @ShitpostRandom Si auronplay fuera piloto de fórmula 1: CONDUZCAN,,,,0,16,87,610,1518577642030698496,es,1,formula 1
1521231865608298496,JanethFrancoSil,449833878,2022-05-02 20:55:14,RT @CiclismoInter: 105º Giro d'Italia: Todos los equipos confirmados: https://t.co/81rg8zx55a #Giro https://t.co/PPzmH5JJby,,,,0,9,2088,2097,1521123874598969344,es,1,giro
1521231191520821248,CarlosMillan_13,58598198,2022-05-02 20:52:33,RT @JCHR1920: Conocer el 🌎 en bike es un #Giro placentero #Bicinautas https://t.co/2jthXcHjNV,,,,0,2,1945,1792,1521154528166391808,es,1,giro
1521225243662204933,RAMOS21JM,830755034317062145,2022-05-02 20:28:55,"RT @alejanvalverde: 🚀 🇭🇺🇮🇹

Muchas ganas de mi segundo #Giro, destino Budapest para tres largas semanas de ciclismo.

#RodamosJuntos",,,1521051711640584192,0,37,276,1502,1521095500094709760,es,1,giro
1521222934374883329,FutbolElDomingo,1380895122573955074,2022-05-02 20:19:45,"RT @CiclismoInter: #Giro de Italia 2022: Equipos confirmados: https://t.co/wefEnFLV7Q

🇫🇷AG2R 
🇰🇿Astana 
🇧🇭Bahrain-Victorious
🇮🇹Bardiani-CS…",,,,0,2,771,806,1521219474296238080,es,1,giro
1521222871573540865,Sergiogadea_,1515988215366402054,2022-05-02 20:19:30,"RT @Movistar_Team: 📈 Los perfiles y puertos
⏱ Horarios y 📺 televisión (@Eurosport_ES GCN y @eitbkirolak para nuestro país)
📚 Y nuestra hist…",,,,0,11,8,40,1521089866209103872,es,1,giro
1521040149194416131,rikis18,258466152,2022-05-02 08:13:25,RT @acperez75: COMIENZA LA PORRA DEL #Giro 2022! Ya puedes hacer tu equipo y participar en el próximo Giro de Italia en https://t.co/2JYqZO…,,,,0,39,427,782,1520453451020668928,es,1,giro
1521023336704262148,emwmvd,1481321026692829187,2022-05-02 07:06:37,RT @acperez75: Para todos los que echan de menos el Tour Fantastico de Marca o el Tour Mágico de As os recomiendo participar en https://t.c…,,,,0,1,19,749,1521014284389695488,es,1,giro
1521010697357910016,emwmvd,1481321026692829187,2022-05-02 06:16:23,RT @acperez75: COMIENZA LA PORRA DEL #Giro 2022! Ya puedes hacer tu equipo y participar en el próximo Giro de Italia en https://t.co/1h6UQt…,,,,0,3,19,749,1520571534020169728,es,1,giro
1521010636771188737,emwmvd,1481321026692829187,2022-05-02 06:16:09,"RT @acperez75: Para los nuevos, COMIENZA LA PORRA DEL #Giro 2022! Ya puedes hacer tu equipo y participar en el próximo Giro de Italia en ht…",,,,0,1,19,749,1520794470786256896,es,1,giro
1520959306266423297,raykar57,385000134,2022-05-02 02:52:11,RT @CiclismoInter: Mark Cavendish regresa al Giro casi una década después: https://t.co/q6pip2UcVE #Giro #TDR2022 https://t.co/jB64yURjkg,,,,0,2,1329,1713,1520946928510324736,es,1,giro
1520922710662078464,henryriverar,515891562,2022-05-02 00:26:46,"RT @CiclismoInter: Iván Sosa: ""Un triunfo que da alegría y confianza de cara al Giro"": https://t.co/zwwQMEB450 #Giro #LaVueltina https://t.…",,,,0,3,331,1263,1520887034289823744,es,1,giro
1520916138346962946,gecrisafulli,2738964035,2022-05-02 00:00:39,RT @CiclismoInter: Mark Cavendish regresa al Giro casi una década después: https://t.co/q6pip3bOke #Giro #TDR2022 https://t.co/2TgmLEf2BN,,,,0,5,477,164,1520802729672814592,es,1,giro
1520863184256741376,felicycling,1454220076312301572,2022-05-01 20:30:14,"RT @AtaquePeseta: Llevamos un tiempo desaparecidos, pero volvemos a la carga este próximo lunes.

Previa del #Giro 🇮🇹

¿Quién es vuestro fa…",,,,0,3,791,349,1520401370662248448,es,1,giro
1520776097641738241,Danii_Ferr0,1153894587817222144,2022-05-01 14:44:10,"RT @Modo_Ciclismo: #Giro 
#Giro2022
Cada vez falta poco, Richard Carapaz 🇪🇨 sigue trabajando en CRI y recorridos de altura.
Falta poco para…",,,,0,31,1262,1064,1518400138531725312,es,1,giro
1520772529702506500,roadcyclistbcn,1386269845285752834,2022-05-01 14:30:00,"RT @ZS20182: Marco Pantani. Corrió 9 veces el Giro de Italia terminando solo 4 veces en las que fue primero, segundo, el 14 y el 28. Era ca…",,,,0,3,750,5001,1519998545394294784,es,1,giro
1520772453840080896,roadcyclistbcn,1386269845285752834,2022-05-01 14:29:42,RT @acperez75: Ahora sí. Ya está aquí el #Giro #GiroDItalia y la porra definitiva en https://t.co/2JYqZO7VFi  https://t.co/WdJKF2y1jF,,,,0,2,750,5001,1520179690190872576,es,1,giro
1520772438786822144,roadcyclistbcn,1386269845285752834,2022-05-01 14:29:38,RT @acperez75: El equipo de Ineos para el #Giro. No olvides hacer tu porra en https://t.co/2JYqZO7VFi  https://t.co/cy5AeVe3lt,,,,0,1,750,5001,1520313127728041984,es,1,giro
1520772422974455809,roadcyclistbcn,1386269845285752834,2022-05-01 14:29:34,RT @acperez75: El equipo Bora para el #Giro. No olvides hacer tu porra en https://t.co/2JYqZO7VFi https://t.co/FuJskgUvKK,,,,0,1,750,5001,1520313518486175744,es,1,giro
1520772376841052162,roadcyclistbcn,1386269845285752834,2022-05-01 14:29:23,"RT @acperez75: Lista provisional de participantes en el #Giro. Confirmados definitivamente DSM, Ineos y Bora. https://t.co/KQf2MZj5Sg",,,,0,1,750,5001,1520313943549435904,es,1,giro
1520772359434686471,roadcyclistbcn,1386269845285752834,2022-05-01 14:29:19,RT @acperez75: El equipo UAE para el #Giro. No olvides hacer tu porra en https://t.co/2JYqZO7VFi  https://t.co/ZqxnBd8GKC,,,,0,1,750,5001,1520326897061801984,es,1,giro
1520772260927352833,roadcyclistbcn,1386269845285752834,2022-05-01 14:28:56,RT @acperez75: Marchoso video para empezar el #Giro en https://t.co/2JYqZO7VFi  https://t.co/2RBCLBv5Wk,,,,0,1,750,5001,1520470419035373568,es,1,giro
1520771948661325826,Arias02Edgar,1885137277,2022-05-01 14:27:41,"RT @CiclismoInter: Iván Sosa: ""Un triunfo que da alegría y confianza de cara al Giro"": https://t.co/zwwQMEB450 #Giro #LaVueltina https://t.…",,,,0,3,27,62,1520768500268257280,es,1,giro
1520755129770819584,RuedaPedal,1186681938318385153,2022-05-01 13:20:51,RT @acperez75: Muy interesantes y útiles las cuentas @CStartlist y @ProCyclingStats para conocer al momento las formaciones de los equipos…,,,,0,1,3040,3357,1520713432831606784,es,1,giro
1520745914587131904,BladyMoyanok,242051991,2022-05-01 12:44:14,"RT @Modo_Ciclismo: #Ciclismo 
#Giro 
#TDF2022 

El reencuentro esperado, Richard Carapaz 🇪🇨 y Egan Bernal 🇨🇴. Juntos suman:

🏆🏆 Giro 🇮🇹
🏆 T…",,,,0,4,9873,1891,1520486126691270656,es,1,giro
1520715660212547584,Gusmoline2021,1311383819602350080,2022-05-01 10:44:01,"RT @jmhers: Modo #Giro 
La anticipación al Giro nunca está completa sin revivir la célebre foto del Passo dello Stelvio de la edición 1965.…",,,,0,8,14,286,1520472359454580736,es,1,giro
1520688716292968449,Cicloturista,58227129,2022-05-01 08:56:57,"RT @giroditalia: Desde 1975, la primera vez que la caravana rosa descendió los 2.057 metros del puerto de Fedaia, el Giro de Italia ha abor…",,,,0,6,676,3767,1519587471092187136,es,1,giro
